family,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
cone_3,369,246,9948,122.71544715447155,96.48921522915536,2.6308899907430825,2.1225912436231344
mobius_3x5,138,420,9930,170.35507246376812,133.68797109672073,3.1003446381163116,2.936143791881368
ring_5,46,490,9940,99.02173913043478,75.90212822848754,2.629977050341433,1.6571387506396362
