eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
3,104,eps=3;rho210=104,2,314,524,10.0,7.601521560288404,0.8886229071183105,1.007101775443861
3,110,eps=3;rho210=110,2,320,740,14.5,11.9073524694901,0.7738630906134403,1.3523809523809522
3,146,eps=3;rho210=146,2,146,356,7.5,5.411428475756788,0.9228498649828656,1.0127893799579084
3,170,eps=3;rho210=170,2,170,380,11.0,8.044101035078114,1.06698683164972,1.4169934640522874
3,206,eps=3;rho210=206,2,206,626,9.5,7.4183739943899445,0.8078848391952524,1.0065582120913055
4,4,eps=4;rho210=4,2,214,634,11.0,7.519607546209144,1.3007101294191328,1.0063492063492063
4,32,eps=4;rho210=32,2,452,662,13.0,9.222821111270534,1.2548494776820163,1.0060242613434103
4,34,eps=4;rho210=34,2,244,454,10.5,6.731715097272413,1.4663581667191878,1.0106967984934085
4,44,eps=4;rho210=44,2,254,464,10.5,6.969417128592733,1.3582507234901082,1.0225185185185186
4,52,eps=4;rho210=52,2,262,682,12.5,8.888194138165195,1.2639173575636728,1.078588612670409
4,56,eps=4;rho210=56,2,476,686,15.0,11.66132404813471,0.9819422019051938,1.24
4,92,eps=4;rho210=92,2,932,1352,19.5,15.975920190192207,0.8974293498466934,1.0476190476190474
4,122,eps=4;rho210=122,2,2012,4532,39.0,35.182926788599225,0.6810448124779992,1.062054109602577
4,128,eps=4;rho210=128,2,758,2228,21.5,18.10347705474033,0.8528986269487093,1.0022271608478506
4,158,eps=4;rho210=158,2,788,998,16.0,12.798877905465094,0.8975300057835356,1.0035701387814062
4,182,eps=4;rho210=182,2,812,1652,23.0,19.558487440253288,0.7871781090273666,1.2327485380116958
4,184,eps=4;rho210=184,2,184,394,9.5,5.9994832759522065,1.4477215052394734,1.0263736263736263
4,194,eps=4;rho210=194,2,404,824,13.5,9.833041177950083,1.189804916329722,1.0100010001000101
4,196,eps=4;rho210=196,2,196,406,11.0,7.409511342479211,1.3430789571122164,1.222222222222222
4,206,eps=4;rho210=206,2,836,1256,19.0,15.365253029212328,0.9290209277109199,1.0914611005692598
5,4,eps=5;rho210=4,2,424,844,14.5,10.064243210004678,1.4172743466067326,1.0121962660662351
5,8,eps=5;rho210=8,2,1268,4208,33.0,28.247176519476042,0.952580729574906,1.0035030103995621
5,20,eps=5;rho210=20,2,1280,2120,32.0,27.22194325570162,0.9326894266473749,1.3464052287581698
5,22,eps=5;rho210=22,2,652,862,16.0,11.399297481066192,1.3685224241313971,1.004271091227613
5,32,eps=5;rho210=32,2,1292,4022,33.0,28.667764396311714,0.8452211878387168,1.064954762392762
5,44,eps=5;rho210=44,2,674,1514,19.0,14.592520984001943,1.1923226729231209,1.002154788969062
5,52,eps=5;rho210=52,2,472,1732,19.0,14.48683854239135,1.2850509305554785,1.0099320226319861
5,64,eps=5;rho210=64,2,484,904,15.5,11.14286970668769,1.3280640663416006,1.06006006006006
5,72,eps=5;rho210=72,2,282,492,19.0,14.648940596500026,1.1440247583937815,2.0478632478632477
5,80,eps=5;rho210=80,2,920,1550,27.0,22.185124264295283,1.0342070554810507,1.3880678708264915
5,98,eps=5;rho210=98,2,2198,3038,38.5,34.15564444825403,0.7491041739486293,1.2245606229143493
5,104,eps=5;rho210=104,2,944,1994,22.5,18.169784978751842,1.0470327862275273,1.0092744423873756
5,106,eps=5;rho210=106,2,946,2626,27.5,22.97816225602711,1.0013884119183438,1.1200698783847343
5,128,eps=5;rho210=128,2,2018,3698,35.0,30.03972741378773,0.9245475477926086,1.0126916462809117
5,130,eps=5;rho210=130,2,760,1180,23.5,18.611051597926924,1.1413269569117501,1.3842449260405916
5,142,eps=5;rho210=142,2,142,562,11.0,6.580141415833504,1.8218898482698234,1.0090384915069346
5,146,eps=5;rho210=146,2,776,986,18.0,13.421474061841067,1.2528361761603675,1.0583495776478231
5,152,eps=5;rho210=152,2,1622,3302,32.5,28.068982632804726,0.8651208707745213,1.0504362287897515
5,158,eps=5;rho210=158,2,1208,2678,28.0,23.603015655204178,0.9317341654163673,1.0542107902065374
5,176,eps=5;rho210=176,2,386,1436,17.0,12.604972141555905,1.3620271850333994,1.0040183612712101
5,194,eps=5;rho210=194,2,1034,2504,26.5,21.585611844818306,1.0845584951236082,1.0695089516097018
